Fecha;Sorteo;Euros;Numero;Categoria
28/03/2015;26.º DE 2015;600000;78422;Primer Premio Ordinario
28/03/2015;26.º DE 2015;120000;21017;Segundo Premio Ordinario
02/04/2015;27.º DE 2015;300000;52448;Primer Premio Ordinario
02/04/2015;27.º DE 2015;60000;36837;Segundo Premio Ordinario
04/04/2015;28.º DE 2015;600000;49289;Primer Premio Ordinario
04/04/2015;28.º DE 2015;120000;83191;Segundo Premio Ordinario
09/04/2015;29.º DE 2015;300000;62164;Primer Premio Ordinario
09/04/2015;29.º DE 2015;60000;46150;Segundo Premio Ordinario
11/04/2015;30.º DE 2015;1000000;82731;Primer Premio Extraordinario
11/04/2015;30.º DE 2015;250000;79672;Segundo Premio Extraordinario
11/04/2015;30.º DE 2015;50000;72491;Tercer Premio Extraordinario
16/04/2015;31.º DE 2015;300000;40080;Primer Premio Ordinario
16/04/2015;31.º DE 2015;60000;38250;Segundo Premio Ordinario
18/04/2015;32.º DE 2015;600000;71939;Primer Premio Ordinario
18/04/2015;32.º DE 2015;120000;58537;Segundo Premio Ordinario
23/04/2015;33.º DE 2015;300000;32304;Primer Premio Ordinario
23/04/2015;33.º DE 2015;60000;63011;Segundo Premio Ordinario
25/04/2015;34.º DE 2015;600000;48243;Primer Premio Ordinario
25/04/2015;34.º DE 2015;120000;57372;Segundo Premio Ordinario
30/04/2015;35.º DE 2015;300000;29714;Primer Premio Ordinario
30/04/2015;35.º DE 2015;60000;30340;Segundo Premio Ordinario
02/05/2015;36.º DE 2015;600000;11095;Primer Premio Ordinario
02/05/2015;36.º DE 2015;120000;25981;Segundo Premio Ordinario
07/05/2015;37.º DE 2015;300000;69822;Primer Premio Ordinario
07/05/2015;37.º DE 2015;60000;51239;Segundo Premio Ordinario
09/05/2015;38.º DE 2015;1000000;74359;Primer Premio Extraordinario
09/05/2015;38.º DE 2015;250000;10101;Segundo Premio Extraordinario
09/05/2015;38.º DE 2015;50000;64671;Tercer Premio Extraordinario
14/05/2015;39.º DE 2015;300000;77879;Primer Premio Ordinario
14/05/2015;39.º DE 2015;60000;1333;Segundo Premio Ordinario
16/05/2015;40.º DE 2015;600000;94891;Primer Premio Ordinario
16/05/2015;40.º DE 2015;120000;69934;Segundo Premio Ordinario
21/05/2015;41.º DE 2015;300000;69826;Primer Premio Ordinario
21/05/2015;41.º DE 2015;60000;23991;Segundo Premio Ordinario
23/05/2015;42.º DE 2015;600000;91414;Primer Premio Ordinario
23/05/2015;42.º DE 2015;120000;17376;Segundo Premio Ordinario
28/05/2015;43.º DE 2015;300000;86157;Primer Premio Ordinario
28/05/2015;43.º DE 2015;60000;92282;Segundo Premio Ordinario
30/05/2015;44.º DE 2015;600000;41040;Primer Premio Ordinario
30/05/2015;44.º DE 2015;120000;80342;Segundo Premio Ordinario
04/06/2015;45.º DE 2015;300000;66710;Primer Premio Ordinario
04/06/2015;45.º DE 2015;60000;54641;Segundo Premio Ordinario
06/06/2015;46.º DE 2015;1000000;42609;Primer Premio Extraordinario
06/06/2015;46.º DE 2015;250000;60710;Segundo Premio Extraordinario
06/06/2015;46.º DE 2015;50000;63411;Tercer Premio Extraordinario
11/06/2015;47.º DE 2015;300000;51620;Primer Premio Ordinario
11/06/2015;47.º DE 2015;60000;34476;Segundo Premio Ordinario
13/06/2015;48.º DE 2015;600000;31598;Primer Premio Ordinario
13/06/2015;48.º DE 2015;120000;35131;Segundo Premio Ordinario
18/06/2015;49.º DE 2015;300000;68948;Primer Premio Ordinario
18/06/2015;49.º DE 2015;60000;31931;Segundo Premio Ordinario
20/06/2015;50.º DE 2015;600000;7011;Primer Premio Ordinario
20/06/2015;50.º DE 2015;120000;6182;Segundo Premio Ordinario
25/06/2015;51.º DE 2015;300000;30714;Primer Premio Ordinario
25/06/2015;51.º DE 2015;60000;19370;Segundo Premio Ordinario
27/06/2015;52.º DE 2015;600000;46611;Primer Premio Ordinario
27/06/2015;52.º DE 2015;120000;22977;Segundo Premio Ordinario
02/07/2015;53.º DE 2015;300000;9742;Primer Premio Ordinario
02/07/2015;53.º DE 2015;60000;28976;Segundo Premio Ordinario
04/07/2015;54.º DE 2015;2000000;90190;Primer Premio Extraordinario
04/07/2015;54.º DE 2015;1000000;8081;Segundo Premio Extraordinario
04/07/2015;54.º DE 2015;200000;44747;Tercer Premio Extraordinario
09/07/2015;55.º DE 2015;300000;95148;Primer Premio Ordinario
09/07/2015;55.º DE 2015;60000;79002;Segundo Premio Ordinario
11/07/2015;56.º DE 2015;1000000;85336;Primer Premio Extraordinario
11/07/2015;56.º DE 2015;250000;6870;Segundo Premio Extraordinario
11/07/2015;56.º DE 2015;50000;77097;Tercer Premio Extraordinario
16/07/2015;57.º DE 2015;300000;71587;Primer Premio Ordinario
16/07/2015;57.º DE 2015;60000;70629;Segundo Premio Ordinario
18/07/2015;58.º DE 2015;600000;99266;Primer Premio Ordinario
18/07/2015;58.º DE 2015;120000;57160;Segundo Premio Ordinario
23/07/2015;59.º DE 2015;300000;50851;Primer Premio Ordinario
23/07/2015;59.º DE 2015;60000;82186;Segundo Premio Ordinario
25/07/2015;60.º DE 2015;600000;67055;Primer Premio Ordinario
25/07/2015;60.º DE 2015;120000;90327;Segundo Premio Ordinario
30/07/2015;61.º DE 2015;300000;12753;Primer Premio Ordinario
30/07/2015;61.º DE 2015;60000;32600;Segundo Premio Ordinario
01/08/2015;62.º DE 2015;1000000;98869;Primer Premio Extraordinario
01/08/2015;62.º DE 2015;250000;55758;Segundo Premio Extraordinario
01/08/2015;62.º DE 2015;50000;26848;Tercer Premio Extraordinario
06/08/2015;63.º DE 2015;300000;1875;Primer Premio Ordinario
06/08/2015;63.º DE 2015;60000;52920;Segundo Premio Ordinario
08/08/2015;64.º DE 2015;600000;7920;Primer Premio Ordinario
08/08/2015;64.º DE 2015;120000;7524;Segundo Premio Ordinario
13/08/2015;65.º DE 2015;300000;48633;Primer Premio Ordinario
13/08/2015;65.º DE 2015;60000;13175;Segundo Premio Ordinario
15/08/2015;66.º DE 2015;600000;61844;Primer Premio Ordinario
15/08/2015;66.º DE 2015;120000;61908;Segundo Premio Ordinario
20/08/2015;67.º DE 2015;300000;25344;Primer Premio Ordinario
20/08/2015;67.º DE 2015;60000;18186;Segundo Premio Ordinario
22/08/2015;68.º DE 2015;600000;48444;Primer Premio Ordinario
22/08/2015;68.º DE 2015;120000;31158;Segundo Premio Ordinario
27/08/2015;69.º DE 2015;300000;38466;Primer Premio Ordinario
27/08/2015;69.º DE 2015;60000;55518;Segundo Premio Ordinario
29/08/2015;70.º DE 2015;600000;8887;Primer Premio Ordinario
29/08/2015;70.º DE 2015;120000;82632;Segundo Premio Ordinario
03/09/2015;71.º DE 2015;300000;27959;Primer Premio Ordinario
03/09/2015;71.º DE 2015;60000;64086;Segundo Premio Ordinario
05/09/2015;72.º DE 2015;1000000;65801;Primer Premio Extraordinario
05/09/2015;72.º DE 2015;250000;20515;Segundo Premio Extraordinario
05/09/2015;72.º DE 2015;50000;14979;Tercer Premio Extraordinario
10/09/2015;73.º DE 2015;300000;92823;Primer Premio Ordinario
10/09/2015;73.º DE 2015;60000;60518;Segundo Premio Ordinario
12/09/2015;74.º DE 2015;600000;20507;Primer Premio Ordinario
12/09/2015;74.º DE 2015;120000;74550;Segundo Premio Ordinario
17/09/2015;75.º DE 2015;300000;72973;Primer Premio Ordinario
17/09/2015;75.º DE 2015;60000;19688;Segundo Premio Ordinario
19/09/2015;76.º DE 2015;600000;22012;Primer Premio Ordinario
19/09/2015;76.º DE 2015;120000;13673;Segundo Premio Ordinario
24/09/2015;77.º DE 2015;300000;79350;Primer Premio Ordinario
24/09/2015;77.º DE 2015;60000;62652;Segundo Premio Ordinario
26/09/2015;78.º DE 2015;600000;91022;Primer Premio Ordinario
26/09/2015;78.º DE 2015;120000;18028;Segundo Premio Ordinario
01/10/2015;79.º DE 2015;300000;86044;Primer Premio Ordinario
01/10/2015;79.º DE 2015;60000;57728;Segundo Premio Ordinario
03/10/2015;80.º DE 2015;1000000;55458;Primer Premio Extraordinario
03/10/2015;80.º DE 2015;250000;14036;Segundo Premio Extraordinario
03/10/2015;80.º DE 2015;50000;19385;Tercer Premio Extraordinario
08/10/2015;81.º DE 2015;300000;6989;Primer Premio Ordinario
08/10/2015;81.º DE 2015;60000;95541;Segundo Premio Ordinario
10/10/2015;82.º DE 2015;600000;14980;Primer Premio Ordinario
10/10/2015;82.º DE 2015;120000;30313;Segundo Premio Ordinario
15/10/2015;83.º DE 2015;300000;24083;Primer Premio Ordinario
15/10/2015;83.º DE 2015;60000;29467;Segundo Premio Ordinario
17/10/2015;84.º DE 2015;600000;87172;Primer Premio Ordinario
17/10/2015;84.º DE 2015;120000;45841;Segundo Premio Ordinario
22/10/2015;85.º DE 2015;300000;20156;Primer Premio Ordinario
22/10/2015;85.º DE 2015;60000;12279;Segundo Premio Ordinario
24/10/2015;86.º DE 2015;600000;5883;Primer Premio Ordinario
24/10/2015;86.º DE 2015;120000;28428;Segundo Premio Ordinario
29/10/2015;87.º DE 2015;300000;41272;Primer Premio Ordinario
29/10/2015;87.º DE 2015;60000;88058;Segundo Premio Ordinario
31/10/2015;88.º DE 2015;600000;78012;Primer Premio Ordinario
31/10/2015;88.º DE 2015;120000;1288;Segundo Premio Ordinario
05/11/2015;89.º DE 2015;300000;38531;Primer Premio Ordinario
05/11/2015;89.º DE 2015;60000;69445;Segundo Premio Ordinario
07/11/2015;90.º DE 2015;600000;4978;Primer Premio Ordinario
07/11/2015;90.º DE 2015;120000;13158;Segundo Premio Ordinario
12/11/2015;91.º DE 2015;300000;7684;Primer Premio Ordinario
12/11/2015;91.º DE 2015;60000;46178;Segundo Premio Ordinario
14/11/2015;92.º DE 2015;1000000;41780;Primer Premio Extraordinario
14/11/2015;92.º DE 2015;250000;24208;Segundo Premio Extraordinario
14/11/2015;92.º DE 2015;50000;40979;Tercer Premio Extraordinario
19/11/2015;93.º DE 2015;300000;10522;Primer Premio Ordinario
19/11/2015;93.º DE 2015;60000;65044;Segundo Premio Ordinario
21/11/2015;94.º DE 2015;600000;3208;Primer Premio Ordinario
21/11/2015;94.º DE 2015;120000;55516;Segundo Premio Ordinario
26/11/2015;95.º DE 2015;300000;75721;Primer Premio Ordinario
26/11/2015;95.º DE 2015;60000;12614;Segundo Premio Ordinario
28/11/2015;96.º DE 2015;600000;89993;Primer Premio Ordinario
28/11/2015;96.º DE 2015;120000;33747;Segundo Premio Ordinario
03/12/2015;97.º DE 2015;300000;80028;Primer Premio Ordinario
03/12/2015;97.º DE 2015;60000;66248;Segundo Premio Ordinario
05/12/2015;98.º DE 2015;1000000;1301;Primer Premio Extraordinario
05/12/2015;98.º DE 2015;250000;73975;Segundo Premio Extraordinario
05/12/2015;98.º DE 2015;50000;72178;Tercer Premio Extraordinario
10/12/2015;99.º DE 2015;300000;17979;Primer Premio Ordinario
10/12/2015;99.º DE 2015;60000;47380;Segundo Premio Ordinario
12/12/2015;100.º DE 2015;600000;71770;Primer Premio Ordinario
12/12/2015;100.º DE 2015;120000;84367;Segundo Premio Ordinario
17/12/2015;101.º DE 2015;300000;18906;Primer Premio Ordinario
17/12/2015;101.º DE 2015;60000;6264;Segundo Premio Ordinario
22/12/2015;102;4000000;79140;Primer Premio
22/12/2015;102;1250000;12775;Segundo Premio
22/12/2015;102;500000;5163;Tercer Premio
22/12/2015;102;200000;52215;1º Cuarto Premio
22/12/2015;102;200000;71119;2º Cuarto Premio
22/12/2015;102;60000;73867;1º Quinto Premio
22/12/2015;102;60000;89023;2º Quinto Premio
22/12/2015;102;60000;51688;3º Quinto Premio
22/12/2015;102;60000;70481;4º Quinto Premio
22/12/2015;102;60000;943;5º Quinto Premio
22/12/2015;102;60000;43221;6º Quinto Premio
22/12/2015;102;60000;59435;7º Quinto Premio
22/12/2015;102;60000;18102;8º Quinto Premio
06/01/2016;1.º DE 2016;2000000;22654;Primer Premio Extraordinario
06/01/2016;1.º DE 2016;750000;60755;Segundo Premio Extraordinario
06/01/2016;1.º DE 2016;250000;95395;Tercer Premio Extraordinario
07/01/2016;2.º DE 2016;300000;92539;Primer Premio Ordinario
07/01/2016;2.º DE 2016;60000;87637;Segundo Premio Ordinario
14/01/2016;3.º DE 2016;300000;55491;Primer Premio Ordinario
14/01/2016;3.º DE 2016;60000;85150;Segundo Premio Ordinario
16/01/2016;4.º DE 2016;1300000;30898;Primer Premio Extraordinario
16/01/2016;4.º DE 2016;250000;8602;Segundo Premio Extraordinario
21/01/2016;5.º DE 2016;300000;29180;Primer Premio Ordinario
21/01/2016;5.º DE 2016;60000;54883;Segundo Premio Ordinario
23/01/2016;6.º DE 2016;1000000;13741;Primer Premio Extraordinario
23/01/2016;6.º DE 2016;250000;38669;Segundo Premio Extraordinario
23/01/2016;6.º DE 2016;50000;77854;Tercer Premio Extraordinario
28/01/2016;7.º DE 2016;300000;19802;Primer Premio Ordinario
28/01/2016;7.º DE 2016;60000;33982;Segundo Premio Ordinario
30/01/2016;8.º DE 2016;600000;29942;Primer Premio Ordinario
30/01/2016;8.º DE 2016;120000;75279;Segundo Premio Ordinario
04/02/2016;9.º DE 2016;300000;15822;Primer Premio Ordinario
04/02/2016;9.º DE 2016;60000;50942;Segundo Premio Ordinario
06/02/2016;10.º DE 2016;600000;25132;Primer Premio Ordinario
06/02/2016;10.º DE 2016;120000;1792;Segundo Premio Ordinario
11/02/2016;11.º DE 2016;300000;20974;Primer Premio Ordinario
11/02/2016;11.º DE 2016;60000;50689;Segundo Premio Ordinario
13/02/2016;12.º DE 2016;1300000;23248;Primer Premio Extraordinario
13/02/2016;12.º DE 2016;250000;77399;Segundo Premio Extraordinario
18/02/2016;13.º DE 2016;300000;29630;Primer Premio Ordinario
18/02/2016;13.º DE 2016;60000;7101;Segundo Premio Ordinario
20/02/2016;14.º DE 2016;600000;7581;Primer Premio Ordinario
20/02/2016;14.º DE 2016;120000;74308;Segundo Premio Ordinario
25/02/2016;15.º DE 2016;300000;37819;Primer Premio Ordinario
25/02/2016;15.º DE 2016;60000;70310;Segundo Premio Ordinario
27/02/2016;16.º DE 2016;600000;79235;Primer Premio Ordinario
27/02/2016;16.º DE 2016;120000;40598;Segundo Premio Ordinario
03/03/2016;17.º DE 2016;300000;95787;Primer Premio Ordinario
03/03/2016;17.º DE 2016;60000;12816;Segundo Premio Ordinario
05/03/2016;18.º DE 2016;600000;92770;Primer Premio Ordinario
05/03/2016;18.º DE 2016;120000;84055;Segundo Premio Ordinario
10/03/2016;19.º DE 2016;300000;25847;Primer Premio Ordinario
10/03/2016;19.º DE 2016;60000;68805;Segundo Premio Ordinario
12/03/2016;20.º DE 2016;600000;687;Primer Premio Ordinario
12/03/2016;20.º DE 2016;120000;37251;Segundo Premio Ordinario
17/03/2016;21.º DE 2016;300000;71302;Primer Premio Ordinario
17/03/2016;21.º DE 2016;60000;35476;Segundo Premio Ordinario
19/03/2016;22.º DE 2016;1300000;91885;Primer Premio Extraordinario
19/03/2016;22.º DE 2016;250000;77677;Segundo Premio Extraordinario
24/03/2016;23.º DE 2016;300000;3362;Primer Premio Ordinario
24/03/2016;23.º DE 2016;60000;52680;Segundo Premio Ordinario
26/03/2016;24.º DE 2016;600000;73501;Primer Premio Ordinario
26/03/2016;24.º DE 2016;120000;24258;Segundo Premio Ordinario
31/03/2016;25.º DE 2016;300000;27468;Primer Premio Ordinario
31/03/2016;25.º DE 2016;60000;60819;Segundo Premio Ordinario
02/04/2016;26.º DE 2016;600000;53208;Primer Premio Ordinario
02/04/2016;26.º DE 2016;120000;386;Segundo Premio Ordinario
07/04/2016;27.º DE 2016;300000;62970;Primer Premio Ordinario
07/04/2016;27.º DE 2016;60000;74396;Segundo Premio Ordinario
09/04/2016;28.º DE 2016;1000000;39619;Primer Premio Extraordinario
09/04/2016;28.º DE 2016;250000;30759;Segundo Premio Extraordinario
09/04/2016;28.º DE 2016;50000;56940;Tercer Premio Extraordinario
14/04/2016;29.º DE 2016;300000;96228;Primer Premio Ordinario
14/04/2016;29.º DE 2016;60000;88414;Segundo Premio Ordinario
16/04/2016;30.º DE 2016;600000;79787;Primer Premio Ordinario
16/04/2016;30.º DE 2016;120000;7818;Segundo Premio Ordinario
21/04/2016;31.º DE 2016;300000;35097;Primer Premio Ordinario
21/04/2016;31.º DE 2016;60000;37829;Segundo Premio Ordinario
23/04/2016;32.º DE 2016;600000;76395;Primer Premio Ordinario
23/04/2016;32.º DE 2016;120000;83274;Segundo Premio Ordinario
28/04/2016;33.º DE 2016;300000;15442;Primer Premio Ordinario
28/04/2016;33.º DE 2016;60000;47239;Segundo Premio Ordinario
30/04/2016;34.º DE 2016;600000;21014;Primer Premio Ordinario
30/04/2016;34.º DE 2016;120000;57294;Segundo Premio Ordinario
05/05/2016;35.º DE 2016;300000;60584;Primer Premio Ordinario
05/05/2016;35.º DE 2016;60000;58411;Segundo Premio Ordinario
07/05/2016;36.º DE 2016;1000000;82426;Primer Premio Extraordinario
07/05/2016;36.º DE 2016;250000;86118;Segundo Premio Extraordinario
07/05/2016;36.º DE 2016;50000;72103;Tercer Premio Extraordinario
12/05/2016;37.º DE 2016;300000;55508;Primer Premio Ordinario
12/05/2016;37.º DE 2016;60000;98351;Segundo Premio Ordinario
14/05/2016;38.º DE 2016;600000;2770;Primer Premio Ordinario
14/05/2016;38.º DE 2016;120000;1016;Segundo Premio Ordinario
19/05/2016;39.º DE 2016;300000;69316;Primer Premio Ordinario
19/05/2016;39.º DE 2016;60000;22195;Segundo Premio Ordinario
21/05/2016;40.º DE 2016;600000;9750;Primer Premio Ordinario
21/05/2016;40.º DE 2016;120000;21686;Segundo Premio Ordinario
26/05/2016;41.º DE 2016;300000;57600;Primer Premio Ordinario
26/05/2016;41.º DE 2016;60000;76499;Segundo Premio Ordinario
28/05/2016;42.º DE 2016;600000;59733;Primer Premio Ordinario
28/05/2016;42.º DE 2016;120000;70483;Segundo Premio Ordinario
02/06/2016;43.º DE 2016;300000;5990;Primer Premio Ordinario
02/06/2016;43.º DE 2016;60000;51781;Segundo Premio Ordinario
04/06/2016;44.º DE 2016;600000;43473;Primer Premio Ordinario
04/06/2016;44.º DE 2016;120000;58462;Segundo Premio Ordinario
09/06/2016;45.º DE 2016;300000;4319;Primer Premio Ordinario
09/06/2016;45.º DE 2016;60000;95343;Segundo Premio Ordinario
11/06/2016;46.º DE 2016;1000000;79460;Primer Premio Extraordinario
11/06/2016;46.º DE 2016;250000;23514;Segundo Premio Extraordinario
11/06/2016;46.º DE 2016;50000;45878;Tercer Premio Extraordinario
16/06/2016;47.º DE 2016;300000;91346;Primer Premio Ordinario
16/06/2016;47.º DE 2016;60000;80902;Segundo Premio Ordinario
18/06/2016;48.º DE 2016;600000;53971;Primer Premio Ordinario
18/06/2016;48.º DE 2016;120000;19735;Segundo Premio Ordinario
23/06/2016;49.º DE 2016;300000;79452;Primer Premio Ordinario
23/06/2016;49.º DE 2016;60000;77949;Segundo Premio Ordinario
25/06/2016;50.º DE 2016;600000;33534;Primer Premio Ordinario
25/06/2016;50.º DE 2016;120000;40214;Segundo Premio Ordinario
30/06/2016;51.º DE 2016;300000;99941;Primer Premio Ordinario
30/06/2016;51.º DE 2016;60000;1604;Segundo Premio Ordinario
02/07/2016;52.º DE 2016;2000000;88790;Primer Premio Extraordinario
02/07/2016;52.º DE 2016;600000;93377;Segundo Premio Extraordinario
02/07/2016;52.º DE 2016;200000;64143;Tercer Premio Extraordinario
07/07/2016;53.º DE 2016;300000;64965;Primer Premio Ordinario
07/07/2016;53.º DE 2016;60000;31793;Segundo Premio Ordinario
09/07/2016;54.º DE 2016;1000000;31349;Primer Premio Extraordinario
09/07/2016;54.º DE 2016;250000;49186;Segundo Premio Extraordinario
09/07/2016;54.º DE 2016;50000;20487;Tercer Premio Extraordinario
14/07/2016;55.º DE 2016;300000;89769;Primer Premio Ordinario
14/07/2016;55.º DE 2016;60000;74769;Segundo Premio Ordinario
16/07/2016;56.º DE 2016;600000;21858;Primer Premio Ordinario
16/07/2016;56.º DE 2016;120000;93749;Segundo Premio Ordinario
21/07/2016;57.º DE 2016;300000;2349;Primer Premio Ordinario
21/07/2016;57.º DE 2016;60000;38471;Segundo Premio Ordinario
23/07/2016;58.º DE 2016;600000;42802;Primer Premio Ordinario
23/07/2016;58.º DE 2016;120000;82064;Segundo Premio Ordinario
28/07/2016;59.º DE 2016;300000;43220;Primer Premio Ordinario
28/07/2016;59.º DE 2016;60000;80355;Segundo Premio Ordinario
30/07/2016;60.º DE 2016;600000;44942;Primer Premio Ordinario
30/07/2016;60.º DE 2016;120000;57217;Segundo Premio Ordinario
04/08/2016;61.º DE 2016;300000;98702;Primer Premio Ordinario
04/08/2016;61.º DE 2016;60000;43464;Segundo Premio Ordinario
06/08/2016;62.º DE 2016;1000000;27349;Primer Premio Extraordinario
06/08/2016;62.º DE 2016;250000;61638;Segundo Premio Extraordinario
06/08/2016;62.º DE 2016;50000;875;Tercer Premio Extraordinario
11/08/2016;63.º DE 2016;300000;46266;Primer Premio Ordinario
11/08/2016;63.º DE 2016;60000;7454;Segundo Premio Ordinario
13/08/2016;64.º DE 2016;600000;30387;Primer Premio Ordinario
13/08/2016;64.º DE 2016;120000;99301;Segundo Premio Ordinario
18/08/2016;65.º DE 2016;300000;28007;Primer Premio Ordinario
18/08/2016;65.º DE 2016;60000;68726;Segundo Premio Ordinario
20/08/2016;66.º DE 2016;600000;6118;Primer Premio Ordinario
20/08/2016;66.º DE 2016;120000;29174;Segundo Premio Ordinario
25/08/2016;67.º DE 2016;300000;76688;Primer Premio Ordinario
25/08/2016;67.º DE 2016;60000;37055;Segundo Premio Ordinario
27/08/2016;68.º DE 2016;600000;61621;Primer Premio Ordinario
27/08/2016;68.º DE 2016;120000;20814;Segundo Premio Ordinario
01/09/2016;69.º DE 2016;300000;41846;Primer Premio Ordinario
01/09/2016;69.º DE 2016;60000;36861;Segundo Premio Ordinario
03/09/2016;70.º DE 2016;1000000;12874;Primer Premio Extraordinario
03/09/2016;70.º DE 2016;250000;84488;Segundo Premio Extraordinario
03/09/2016;70.º DE 2016;50000;6450;Tercer Premio Extraordinario
08/09/2016;71.º DE 2016;300000;95786;Primer Premio Ordinario
08/09/2016;71.º DE 2016;60000;920;Segundo Premio Ordinario
10/09/2016;72.º DE 2016;600000;46574;Primer Premio Ordinario
10/09/2016;72.º DE 2016;120000;46718;Segundo Premio Ordinario
15/09/2016;73.º DE 2016;300000;27695;Primer Premio Ordinario
15/09/2016;73.º DE 2016;60000;4778;Segundo Premio Ordinario
17/09/2016;74.º DE 2016;600000;2169;Primer Premio Ordinario
17/09/2016;74.º DE 2016;120000;77811;Segundo Premio Ordinario
22/09/2016;75.º DE 2016;300000;14599;Primer Premio Ordinario
22/09/2016;75.º DE 2016;60000;57379;Segundo Premio Ordinario
24/09/2016;76.º DE 2016;600000;17413;Primer Premio Ordinario
24/09/2016;76.º DE 2016;120000;8201;Segundo Premio Ordinario
29/09/2016;77.º DE 2016;300000;5165;Primer Premio Ordinario
29/09/2016;77.º DE 2016;60000;58008;Segundo Premio Ordinario
01/10/2016;78.º DE 2016;600000;53324;Primer Premio Ordinario
01/10/2016;78.º DE 2016;120000;39746;Segundo Premio Ordinario
06/10/2016;79.º DE 2016;300000;58965;Primer Premio Ordinario
06/10/2016;79.º DE 2016;60000;65285;Segundo Premio Ordinario
08/10/2016;80.º DE 2016;1000000;52154;Primer Premio Extraordinario
08/10/2016;80.º DE 2016;250000;83633;Segundo Premio Extraordinario
08/10/2016;80.º DE 2016;50000;81023;Tercer Premio Extraordinario
13/10/2016;81.º DE 2016;300000;98970;Primer Premio Ordinario
13/10/2016;81.º DE 2016;60000;35264;Segundo Premio Ordinario
15/10/2016;82.º DE 2016;600000;40886;Primer Premio Ordinario
15/10/2016;82.º DE 2016;120000;4736;Segundo Premio Ordinario
20/10/2016;83.º DE 2016;300000;76118;Primer Premio Ordinario
20/10/2016;83.º DE 2016;60000;89495;Segundo Premio Ordinario
22/10/2016;84.º DE 2016;600000;28871;Primer Premio Ordinario
22/10/2016;84.º DE 2016;120000;8256;Segundo Premio Ordinario
27/10/2016;85.º DE 2016;300000;37227;Primer Premio Ordinario
27/10/2016;85.º DE 2016;60000;57321;Segundo Premio Ordinario
29/10/2016;86.º DE 2016;600000;85644;Primer Premio Ordinario
29/10/2016;86.º DE 2016;120000;1427;Segundo Premio Ordinario
03/11/2016;87.º DE 2016;300000;81150;Primer Premio Ordinario
03/11/2016;87.º DE 2016;60000;28895;Segundo Premio Ordinario
05/11/2016;88.º DE 2016;600000;70195;Primer Premio Ordinario
05/11/2016;88.º DE 2016;120000;28147;Segundo Premio Ordinario
10/11/2016;89.º DE 2016;300000;10008;Primer Premio Ordinario
10/11/2016;89.º DE 2016;60000;40629;Segundo Premio Ordinario
12/11/2016;90.º DE 2016;1000000;42583;Primer Premio Extraordinario
12/11/2016;90.º DE 2016;250000;97545;Segundo Premio Extraordinario
12/11/2016;90.º DE 2016;50000;68800;Tercer Premio Extraordinario
17/11/2016;91.º DE 2016;300000;94562;Primer Premio Ordinario
17/11/2016;91.º DE 2016;60000;18491;Segundo Premio Ordinario
19/11/2016;92.º DE 2016;600000;26956;Primer Premio Ordinario
19/11/2016;92.º DE 2016;120000;15726;Segundo Premio Ordinario
24/11/2016;93.º DE 2016;300000;44333;Primer Premio Ordinario
24/11/2016;93.º DE 2016;60000;83524;Segundo Premio Ordinario
26/11/2016;94.º DE 2016;600000;73778;Primer Premio Ordinario
26/11/2016;94.º DE 2016;120000;27412;Segundo Premio Ordinario
01/12/2016;95.º DE 2016;300000;63075;Primer Premio Ordinario
01/12/2016;95.º DE 2016;60000;36725;Segundo Premio Ordinario
03/12/2016;96.º DE 2016;600000;4975;Primer Premio Ordinario
03/12/2016;96.º DE 2016;120000;94185;Segundo Premio Ordinario
08/12/2016;97.º DE 2016;300000;57225;Primer Premio Ordinario
08/12/2016;97.º DE 2016;60000;98993;Segundo Premio Ordinario
10/12/2016;98.º DE 2016;1000000;40173;Primer Premio Extraordinario
10/12/2016;98.º DE 2016;250000;84953;Segundo Premio Extraordinario
10/12/2016;98.º DE 2016;50000;61548;Tercer Premio Extraordinario
15/12/2016;99.º DE 2016;300000;74289;Primer Premio Ordinario
15/12/2016;99.º DE 2016;60000;74312;Segundo Premio Ordinario
17/12/2016;100.º DE 2016;600000;15784;Primer Premio Ordinario
17/12/2016;100.º DE 2016;120000;817;Segundo Premio Ordinario
22/12/2016;;4000000;66513;Primer Premio
22/12/2016;;1250000;4536;Segundo Premio
22/12/2016;;500000;78748;Tercer Premio
22/12/2016;;200000;7211;1º Cuarto Premio
22/12/2016;;200000;59444;2º Cuarto Premio
22/12/2016;;60000;3371;1º Quinto Premio
22/12/2016;;60000;60272;2º Quinto Premio
22/12/2016;;60000;91917;3º Quinto Premio
22/12/2016;;60000;19152;4º Quinto Premio
22/12/2016;;60000;22259;5º Quinto Premio
22/12/2016;;60000;70264;6º Quinto Premio
22/12/2016;;60000;39415;7º Quinto Premio
22/12/2016;;60000;68981;8º Quinto Premio
22/12/2016;101.º DE 2016;300000;94632;Primer Premio Ordinario
22/12/2016;101.º DE 2016;60000;48035;Segundo Premio Ordinario
05/01/2017;1.º DE 2017;300000;8187;Primer Premio Ordinario
05/01/2017;1.º DE 2017;60000;37312;Segundo Premio Ordinario
06/01/2017;2.º DE 2017;2000000;8354;Primer Premio Extraordinario
06/01/2017;2.º DE 2017;750000;95379;Segundo Premio Extraordinario
06/01/2017;2.º DE 2017;250000;85073;Tercer Premio Extraordinario
12/01/2017;3.º DE 2017;300000;10576;Primer Premio Ordinario
12/01/2017;3.º DE 2017;60000;10686;Segundo Premio Ordinario
